state_name,county_nm,year,Total Population,WT number of public wastewater facilities,WT returns by public wastewater facilities,HP instream use,HP total number of facilities,HP total power generated,HP total offstream surface-water withdrawals,Ir Total reclaimed wastewater,Ir Total conveyance loss,Ir Total total irrigation,Ir Total total consumptive use,Ir Total total s-s withdrawals,A total s-s withdrawals,L consumptive use,L total s-s withdrawals,M reclaimed wastewater,M total consumptive use,M total s-s withdrawals,TP total number of facilities,TP total reclaimed wastewater,TP total power generated,TP total consumptive use,TP total s-s withdrawls,TP total s-s withdrawls plus deliveries,NTP number of facilities,NTP power generation,NTP total consumptive use,NTP total s-s withdrawals,NTP total s-s withdrawals plus deliveries,GTP number of facilities,GTP power generation,GTP total consumptive use,GTP total s-s withdrawals,GTP total s-s withdrawals plus deliveries,FTP number of facilities,FTP reclaimed wastewater,FTP power generation,FTP total consumptive use,FTP total s-s withdrawals,FTP total s-s withdrawals plus deliveries,TTP number of facilities,TTP reclaimed wastewater,TTP power generated,TTP total s-s withdrawals plus deliveries,TTP total consumptive use,TTP total s-s withdrawals,I number of facilities,I reclaimed wastewater,I total consumptive use,I total s-s withdrawals,I total s-s withdrawals plus deliveries,C reclaimed wastewater,C total consumptive use,C total s-s withdrawals,C total s-s withdrawals plus deliveries,D s-s population,D per capita use s-s,D per capita use public-supplied,D total consumptive use,D total s-s withdrawals total,D total s-s withdrawals plus deliveries,PS number of facilities,PS reclaimed wastewater,PS per capita use,PS public use and losses,PS total deliveries,PS total s-s withdrawals total
California,San Bernardino,2005,1963.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.210,0.000,131.590,2.530,0.000,0.000,0.000,0.000,23.670,0.000,0.000,2057.160,0.000,29.890,29.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2057.160,0.000,0.000,29.890,0.000,0.000,0.000,2.220,2.220,0.000,0.000,0.000,0.000,208.240,85.000,148.000,0.000,17.670,276.590,0.000,0.000,207.000,0.000,258.920,363.780
California,San Bernardino,2010,2035.210,0.000,0.000,0.000,0.000,0.000,0.000,7.460,0.000,34.930,0.000,92.790,12.640,0.000,0.000,0.000,0.000,8.630,0.000,0.000,4509.300,0.000,15.090,15.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4509.300,0.000,0.000,15.090,0.000,3.930,0.000,46.010,46.010,0.000,0.000,0.000,0.000,33.480,34.000,130.000,0.000,1.140,260.670,0.000,0.000,237.000,0.000,259.530,473.830
California,San Bernardino,2015,2128.133,0.000,0.000,0.000,0.000,0.000,0.000,14.500,0.000,21.020,26.030,33.330,10.380,0.000,0.000,0.000,0.000,9.980,12.000,0.280,10756.930,20.440,13.040,28.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.280,10756.930,28.310,20.440,13.040,58.000,3.930,0.000,46.010,46.010,0.000,0.000,0.000,0.000,0.747,107.000,102.000,0.000,0.080,217.630,0.000,0.000,159.000,0.000,232.820,337.700
California,San Diego,1985,2131.990,62.000,60.660,0.180,0.000,1.310,0.000,7.790,11.620,67.330,102.350,136.670,0.000,1.890,2.180,0.000,1.060,3.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11323.290,0.000,2202.120,2203.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4594.280,0.000,798.650,798.650,0.000,0.000,15917.570,0.000,0.000,0.000,0.000,0.000,8.400,3.310,25.640,0.000,24.030,3.490,93.110,123.680,75.000,118.000,64.210,9.270,246.950,0.000,0.000,0.000,0.000,350.840,389.640
California,San Diego,1990,2498.020,71.000,250.250,180.760,3.000,32.840,0.000,0.020,5.010,83.360,125.820,167.060,0.000,1.210,1.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,16439.970,0.000,3197.200,3198.960,0.000,0.000,0.000,0.000,0.000,3.000,0.000,3845.000,0.510,550.690,551.200,4.000,0.000,20284.970,0.000,0.510,0.000,1406.000,0.000,0.000,0.000,15.770,0.000,0.000,0.000,77.040,626.250,75.000,154.000,87.190,46.970,335.360,97.000,0.000,0.000,0.000,383.470,487.350
California,San Diego,1995,2669.200,71.000,260.170,0.000,3.000,33.870,170.390,6.960,29.810,83.900,322.320,355.450,0.000,3.350,3.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,14777.180,0.000,2390.080,2390.080,0.000,0.000,0.000,0.000,0.000,3.000,0.000,3794.000,0.260,0.000,0.260,4.000,0.000,18571.180,2390.340,0.260,2390.080,1403.000,0.000,6.620,12.370,22.810,0.130,18.010,0.000,69.240,35.500,75.000,89.000,71.780,2.670,236.620,16.000,2.250,154.000,90.780,313.890,404.670
California,San Diego,2000,2813.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.330,0.000,329.430,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3587.710,3587.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3587.710,0.000,0.000,0.000,2.930,2.930,0.000,0.000,0.000,0.000,438.890,75.000,0.000,0.000,32.920,32.920,0.000,0.000,0.000,0.000,0.000,438.170
California,San Diego,2005,2933.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.050,0.000,175.440,0.070,0.000,0.000,0.000,0.000,4.320,0.000,0.000,21799.940,0.000,3470.700,3470.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21799.940,0.000,0.000,3470.700,0.000,0.000,0.000,0.300,0.300,0.000,0.000,0.000,0.000,9.832,309.000,86.000,0.000,3.040,254.230,0.000,0.000,147.000,0.000,251.190,429.960
California,San Diego,2010,3095.313,0.000,0.000,0.000,0.000,0.000,0.000,13.310,0.000,73.500,0.000,170.910,0.150,0.000,0.000,0.000,0.000,1.720,0.000,0.000,15496.960,0.000,2142.350,2142.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15496.960,0.000,0.000,2142.350,0.000,8.150,0.000,1.620,1.620,0.000,0.000,0.000,0.000,248.623,75.000,98.000,0.000,18.660,296.850,0.000,0.000,169.000,0.000,278.190,481.490
California,San Diego,2015,3299.521,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,75.220,96.130,118.280,0.000,0.000,0.000,0.000,0.000,2.970,6.000,1.720,4519.190,1.970,80.580,82.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,1.720,4519.190,82.260,1.970,80.580,10.000,8.150,0.000,1.620,1.620,0.000,0.000,0.000,0.000,51.400,88.000,80.000,0.000,4.500,265.440,0.000,0.000,126.000,0.000,262.620,408.820
California,San Francisco,1985,737.300,4.000,147.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2724.050,0.000,495.890,496.140,0.000,0.000,2724.050,0.000,0.000,0.000,0.000,0.000,0.210,0.120,0.850,0.000,5.440,0.110,22.210,3.700,76.000,80.000,15.310,0.280,58.900,0.000,0.000,0.000,0.000,81.700,96.100
California,San Francisco,1990,723.960,4.000,88.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2426.490,0.000,439.940,440.200,2.000,0.000,2426.490,0.000,0.000,0.000,621.000,0.000,0.000,0.000,4.330,0.000,0.000,0.000,12.970,2.960,74.000,14.000,0.000,0.220,10.160,3.000,0.000,0.000,0.000,27.500,95.060
California,San Francisco,1995,751.500,4.000,89.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1852.560,0.000,461.000,461.000,2.000,0.000,1852.560,461.000,0.000,461.000,608.000,0.000,2.160,6.830,7.450,0.000,7.900,0.000,30.390,0.000,0.000,60.000,11.800,0.000,45.390,3.000,0.000,126.000,18.660,76.400,95.060
California,San Francisco,2000,776.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.610,0.000,1.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,168.560,168.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,168.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.730,75.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,81.370
California,San Francisco,2005,739.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.320,0.000,0.000,0.000,0.000,0.260,0.000,0.000,1130.800,0.000,1587.820,1587.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1130.800,0.000,0.000,1587.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.530,75.000,45.000,0.000,3.170,34.860,0.000,0.000,102.000,0.000,31.690,70.750
California,San Francisco,2010,805.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.540,0.000,0.740,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,431.810,0.000,10.410,10.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,431.810,0.000,0.000,10.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.000,0.000,0.000,41.810,0.000,0.000,102.000,0.000,41.810,82.280
California,San Francisco,2015,864.816,0.000,0.000,0.000,0.000,0.000,0.000,0.270,0.000,0.640,0.440,0.580,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.158,41.000,43.000,0.000,0.170,36.890,0.000,0.000,78.000,0.000,36.720,67.540
California,San Joaquin,1985,418.060,17.000,37.500,163.130,0.000,19.620,0.000,4.620,30.830,526.300,987.250,1541.290,0.000,6.530,8.290,0.000,0.200,0.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.040,19.960,27.240,0.000,5.200,0.910,19.890,32.080,75.000,130.000,13.710,2.410,52.750,0.000,0.000,0.000,0.000,76.600,82.530
California,San Joaquin,1990,480.630,18.000,40.630,8.790,1.000,1.060,0.000,0.000,84.430,525.800,1094.340,1658.510,0.000,4.360,4.360,0.000,0.030,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,282.000,0.010,3.240,14.230,21.840,0.000,0.000,16.160,20.740,85.370,75.000,197.000,21.940,6.400,84.400,95.000,0.000,0.000,0.000,90.190,86.910
California,San Joaquin,1995,524.600,18.000,48.420,578.800,1.000,60.240,0.000,0.000,92.620,583.300,1431.540,1673.870,0.000,13.940,13.940,0.000,2.880,2.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,281.000,0.000,5.780,14.330,19.930,0.000,3.880,19.510,34.420,73.440,75.000,136.000,18.170,5.510,66.830,29.000,0.000,192.000,4.920,81.830,86.750
California,San Joaquin,2000,563.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,557.470,0.000,1597.150,16.840,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.940,8.940,0.000,0.000,0.000,0.000,102.340,75.000,0.000,0.000,7.680,7.680,0.000,0.000,0.000,0.000,0.000,98.790
California,San Joaquin,2005,664.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,489.290,0.000,1319.080,13.440,0.000,0.000,0.000,0.000,5.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.446,185.000,173.000,0.000,17.100,116.040,0.000,0.000,206.000,0.000,98.940,117.610
California,San Joaquin,2010,685.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,740.770,0.000,1584.820,13.440,0.000,0.000,0.000,0.000,1.300,0.000,0.000,475.050,0.000,1.530,1.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,475.050,0.000,0.000,1.530,0.000,0.110,0.000,22.880,22.880,0.000,0.000,0.000,0.000,69.256,70.000,117.000,0.000,4.840,77.120,0.000,0.000,186.000,0.000,72.280,114.810
California,San Joaquin,2015,726.106,0.000,0.000,0.000,0.000,0.000,0.000,3.380,0.000,553.090,929.800,1190.250,11.890,0.000,0.000,0.000,0.000,1.850,2.000,1.050,2029.650,1.390,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.050,2029.650,0.900,1.390,0.000,53.000,0.110,0.000,22.880,22.880,0.000,0.000,0.000,0.000,76.113,93.000,85.000,0.000,7.090,62.530,0.000,0.000,144.000,0.000,56.340,93.390
California,San Luis Obispo,1985,188.710,21.000,12.510,0.000,0.000,0.000,0.000,1.510,0.000,67.220,93.620,151.250,0.000,1.710,2.260,0.000,0.680,2.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6441.550,0.000,1135.460,1135.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3387.320,0.000,328.770,328.770,0.000,0.000,9828.870,0.000,0.000,0.000,0.000,0.000,1.350,2.740,2.920,0.000,2.300,0.860,8.030,30.540,75.000,120.000,5.540,2.290,21.310,0.000,0.000,0.000,0.000,26.370,31.180
California,San Luis Obispo,1990,217.160,24.000,13.870,0.000,0.000,0.000,0.000,0.000,1.630,177.350,105.360,163.930,0.000,1.030,4.190,0.000,0.510,0.580,0.000,0.000,0.000,0.000,0.000,0.000,2.000,16273.920,0.860,2304.860,2304.860,0.000,0.000,0.000,0.000,0.000,1.000,0.000,3727.250,0.000,361.760,361.760,3.000,0.000,20001.170,0.000,0.860,0.140,47.000,0.000,0.000,0.000,0.420,0.000,0.000,0.000,5.530,45.720,75.000,155.000,6.900,3.430,29.960,63.000,0.000,0.000,0.000,32.480,36.560
California,San Luis Obispo,1995,228.400,24.000,17.850,0.000,0.000,0.000,0.000,4.340,0.090,71.400,107.660,143.930,0.000,1.180,4.330,0.000,0.000,0.180,0.000,0.000,0.000,0.000,0.000,0.000,2.000,16269.020,1.590,2304.940,2304.940,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1188.830,0.000,210.000,210.000,3.000,0.000,17457.850,2514.940,1.590,2514.940,48.000,0.000,0.160,0.000,0.570,0.000,1.860,0.000,7.170,29.690,75.000,136.000,8.110,2.220,29.310,29.000,0.000,190.000,2.920,34.830,37.750
California,San Luis Obispo,2000,246.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.950,0.000,178.780,3.160,0.000,0.000,0.000,0.000,0.530,0.000,0.000,0.000,0.000,2884.180,2884.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2884.180,0.000,0.000,0.000,4.030,4.030,0.000,0.000,0.000,0.000,53.090,75.000,0.000,0.000,3.980,3.980,0.000,0.000,0.000,0.000,0.000,33.610
California,San Luis Obispo,2005,255.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.200,0.000,122.020,5.760,0.000,0.000,0.000,0.000,2.370,0.000,0.000,18074.260,0.000,2601.010,2601.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18074.260,0.000,0.000,2601.010,0.000,0.000,0.000,1.170,1.170,0.000,0.000,0.000,0.000,39.758,105.000,155.000,0.000,4.170,37.600,0.000,0.000,168.000,0.000,33.430,36.190
California,San Luis Obispo,2010,269.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.660,0.000,166.520,3.460,0.000,0.000,0.000,0.000,0.780,0.000,0.000,18519.530,0.000,2366.990,2366.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18519.530,0.000,0.000,2366.990,0.000,0.000,0.000,3.960,3.960,0.000,0.000,0.000,0.000,35.947,44.000,103.000,0.000,1.570,25.620,0.000,0.000,149.000,0.000,24.050,34.820
California,San Luis Obispo,2015,281.401,0.000,0.000,0.000,0.000,0.000,0.000,2.310,0.000,103.660,66.510,78.970,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,18505.380,0.000,1985.380,1985.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,18505.380,1985.380,0.000,1985.380,25.000,0.000,0.000,3.880,3.880,0.000,0.000,0.000,0.000,42.532,90.000,82.000,0.000,3.830,23.470,0.000,0.000,122.000,0.000,19.640,29.100
California,San Mateo,1985,614.040,16.000,80.900,0.000,0.000,0.000,0.000,0.400,0.100,4.600,8.390,10.480,0.000,0.250,0.270,0.000,0.080,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.990,0.120,11.830,0.000,5.250,0.100,21.430,3.520,77.000,93.000,14.780,0.270,56.850,0.000,0.000,0.000,0.000,89.620,92.760
California,San Mateo,1990,649.620,15.000,51.210,0.000,0.000,0.000,0.000,0.150,0.000,7.100,12.940,16.240,0.000,0.280,0.290,0.000,0.020,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,874.000,0.000,0.080,0.000,6.100,0.000,0.000,0.000,19.290,15.130,75.000,109.000,18.360,1.140,70.600,37.000,0.000,0.000,0.000,94.850,92.110
California,San Mateo,1995,689.700,15.000,60.150,0.000,0.000,0.000,0.000,4.610,0.010,5.500,8.190,10.090,0.000,0.290,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,865.000,0.000,3.090,5.390,10.670,0.000,6.430,0.000,24.720,45.610,75.000,102.000,17.920,3.420,68.920,26.000,0.000,143.000,0.000,95.500,92.280
California,San Mateo,2000,707.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.990,0.000,8.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.160,0.000,0.000,0.000,0.000,3.520,77.000,0.000,0.000,0.270,0.270,0.000,0.000,0.000,0.000,0.000,93.870
California,San Mateo,2005,699.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.180,0.000,2.190,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.070,1.070,0.000,0.000,0.000,0.000,9.785,343.000,98.000,0.000,3.360,71.220,0.000,0.000,209.000,0.000,67.860,144.300
California,San Mateo,2010,718.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.260,0.000,8.050,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.260,0.260,0.000,0.000,0.000,0.000,16.401,76.000,81.000,0.000,1.250,58.170,0.000,0.000,119.000,0.000,56.920,83.360
California,San Mateo,2015,765.135,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,5.840,17.940,23.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.170,0.170,0.000,0.000,0.000,0.000,22.077,58.000,61.000,0.000,1.270,46.870,0.000,0.000,92.000,0.000,45.600,68.390
California,Santa Barbara,1985,331.850,33.000,26.990,0.000,0.000,0.000,0.000,2.370,0.000,114.120,144.690,237.520,0.000,1.330,1.760,0.000,6.170,23.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.950,0.000,0.000,0.000,0.000,0.000,2.950,0.000,0.000,0.000,0.000,0.000,2.820,31.400,33.400,0.000,3.430,0.160,13.860,5.620,75.000,111.000,9.550,0.420,36.750,0.000,0.000,0.000,0.000,52.030,59.550
California,Santa Barbara,1990,369.610,36.000,24.100,0.000,0.000,0.000,0.000,0.160,1.920,99.510,124.330,192.650,0.000,1.610,1.610,0.000,10.640,12.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,152.000,0.000,0.000,0.000,2.240,0.000,0.000,0.000,10.170,69.350,75.000,214.000,18.050,5.200,69.430,68.000,0.000,0.000,0.000,76.640,83.090
California,Santa Barbara,1995,391.400,36.000,29.580,0.000,0.000,0.000,0.000,15.580,0.250,111.000,186.940,242.790,0.000,1.610,1.610,0.000,0.020,3.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,152.000,0.000,0.710,0.260,2.430,0.340,3.400,0.000,13.070,11.750,75.000,153.000,16.400,0.880,58.970,18.000,0.890,202.000,3.330,73.330,76.660
California,Santa Barbara,2000,399.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,159.520,0.000,347.480,0.000,0.000,0.000,0.000,0.000,9.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.390,1.390,0.000,0.000,0.000,0.000,46.910,75.000,0.000,0.000,3.520,3.520,0.000,0.000,0.000,0.000,0.000,63.490
California,Santa Barbara,2005,400.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.750,0.000,171.730,0.000,0.000,0.000,0.000,0.000,7.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.490,0.490,0.000,0.000,0.000,0.000,7.057,571.000,103.000,0.000,4.030,44.710,0.000,0.000,140.000,0.000,40.680,55.010
California,Santa Barbara,2010,423.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.300,0.000,176.860,0.000,0.000,0.000,0.000,0.000,5.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.360,6.360,0.000,0.000,0.000,0.000,39.865,75.000,103.000,0.000,2.980,42.450,0.000,0.000,186.000,0.000,39.470,71.440
California,Santa Barbara,2015,444.769,0.000,0.000,0.000,0.000,0.000,0.000,5.830,0.000,115.120,45.380,55.950,0.000,0.000,0.000,0.000,0.000,6.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,6.360,6.360,0.000,0.000,0.000,0.000,7.976,65.000,68.000,0.000,0.520,30.110,0.000,0.000,114.000,0.000,29.590,49.940
California,Santa Clara,1985,1397.970,9.000,195.860,0.000,0.000,0.000,0.000,0.310,0.070,6.300,9.620,11.950,0.000,1.010,1.100,0.000,0.180,0.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,20.890,36.140,70.810,0.000,16.410,1.400,65.200,49.740,75.000,125.000,44.960,3.730,172.930,0.000,0.000,0.000,0.000,267.670,277.370
